resume_id,profile_hash,dataset_version,split,target_job_family,education,school_category,major,english_level,experience,projects,skills_raw,skills_normalized,skill_levels,profile_text,screening_label,screening_label_original,screening_label_revised,label_disagreement
resume_dc8dac38fd6c1d60,68ee5711ba97897a2687,revised_with_original_label_audit,test,云计算工程师,本科,普通高校,非计算机类,英语四级,"[{""company_size"":""small_company"",""duration"":""1―3年""}]","{""small"":11,""medium"":0,""large"":0}","{""programming_language"":[""Python"",""Go""],""frontend"":[],""backend"":[],""database"":[],""cloud_devops"":[""AWS/Azure"",""Docker/Kubernetes"",""Terraform""],""data_ai"":[],""mobile"":[],""testing"":[]}","[""Python"",""Go"",""AWS"",""Azure"",""Docker"",""Kubernetes"",""Terraform""]","{""Python"":""熟练"",""Go"":""熟练"",""AWS"":""熟练"",""Azure"":""熟练"",""Docker"":""熟练"",""Kubernetes"":""熟练"",""Terraform"":""掌握""}",意向岗位：云计算工程师。学历：本科。专业：非计算机类。英语水平：英语四级。技能：Python（熟练）、Go（熟练）、AWS（熟练）、Azure（熟练）、Docker（熟练）、Kubernetes（熟练）、Terraform（掌握）。工作经验：small_company企业经验：1―3年。项目经验：小型项目11个，中型项目0个，大型项目0个。,通过,通过,通过,False
resume_ddafcc936cff26e8,005e26e1e95cfc1a46c1,revised_with_original_label_audit,dev,后端开发工程师,本科,普通高校,计算机类,英语四级,[],"{""small"":0,""medium"":0,""large"":0}","{""programming_language"":[""Java""],""frontend"":[],""backend"":[""Spring Boot"",""Django/Flask"",""Kafka/RabbitMQ""],""database"":[""MySQL"",""PostgreSQL"",""MongoDB"",""Redis""],""cloud_devops"":[],""data_ai"":[],""mobile"":[],""testing"":[]}","[""Java"",""Spring Boot"",""Django"",""Flask"",""Kafka"",""RabbitMQ"",""MySQL"",""PostgreSQL"",""MongoDB"",""Redis""]","{""Java"":""精通"",""Spring Boot"":""精通"",""Django"":""熟练"",""Flask"":""熟练"",""Kafka"":""熟练"",""RabbitMQ"":""熟练"",""MySQL"":""精通"",""PostgreSQL"":""熟练"",""MongoDB"":""熟练"",""Redis"":""熟练""}",意向岗位：后端开发工程师。学历：本科。专业：计算机类。英语水平：英语四级。技能：Java（精通）、Spring Boot（精通）、Django（熟练）、Flask（熟练）、Kafka（熟练）、RabbitMQ（熟练）、MySQL（精通）、PostgreSQL（熟练）、MongoDB（熟练）、Redis（熟练）。工作经验：未填写。项目经验：小型项目0个，中型项目0个，大型项目0个。,通过,通过,通过,False
resume_78faab1a154d2f2f,c19ce31eaa35b02ec0be,revised_with_original_label_audit,train,前端开发工程师,本科,普通高校,非计算机类,英语四级,"[{""company_size"":""small_company"",""duration"":""5年以上""}]","{""small"":4,""medium"":1,""large"":1}","{""programming_language"":[""Java"",""JavaScript""],""frontend"":[""HTML/CSS"",""React/Vue"",""TypeScript""],""backend"":[],""database"":[],""cloud_devops"":[],""data_ai"":[],""mobile"":[],""testing"":[]}","[""Java"",""JavaScript"",""HTML"",""CSS"",""React"",""Vue"",""TypeScript""]","{""Java"":""熟练"",""JavaScript"":""熟练"",""HTML"":""熟练"",""CSS"":""熟练"",""React"":""熟练"",""Vue"":""熟练"",""TypeScript"":""掌握""}",意向岗位：前端开发工程师。学历：本科。专业：非计算机类。英语水平：英语四级。技能：Java（熟练）、JavaScript（熟练）、HTML（熟练）、CSS（熟练）、React（熟练）、Vue（熟练）、TypeScript（掌握）。工作经验：small_company企业经验：5年以上。项目经验：小型项目4个，中型项目1个，大型项目1个。,不通过,通过,不通过,True
resume_7e645a55ce7a532a,ba66acb3ca360901735a,revised_with_original_label_audit,train,算法工程师,本科,普通高校,计算机类,无,[],"{""small"":0,""medium"":0,""large"":0}","{""programming_language"":[""Java"",""JavaScript"",""SQL"",""Go""],""frontend"":[],""backend"":[],""database"":[],""cloud_devops"":[],""data_ai"":[""Pandas/Numpy"",""TensorFlow/PyTorch"",""Hadoop/Spark""],""mobile"":[],""testing"":[]}","[""Java"",""JavaScript"",""SQL"",""Go"",""Pandas"",""NumPy"",""TensorFlow"",""PyTorch"",""Hadoop"",""Spark""]","{""Java"":""精通"",""JavaScript"":""了解"",""SQL"":""精通"",""Go"":""精通"",""Pandas"":""了解"",""NumPy"":""了解"",""TensorFlow"":""精通"",""PyTorch"":""精通"",""Hadoop"":""熟练"",""Spark"":""熟练""}",意向岗位：算法工程师。学历：本科。专业：计算机类。英语水平：无。技能：Java（精通）、JavaScript（了解）、SQL（精通）、Go（精通）、Pandas（了解）、NumPy（了解）、TensorFlow（精通）、PyTorch（精通）、Hadoop（熟练）、Spark（熟练）。工作经验：未填写。项目经验：小型项目0个，中型项目0个，大型项目0个。,不通过,通过,不通过,True
resume_2501d23c2df26989,95e38bce4aae41d4fd58,revised_with_original_label_audit,train,运维工程师,专科,普通高校,计算机类,无,"[{""company_size"":""small_company"",""duration"":""5年以上""}]","{""small"":4,""medium"":5,""large"":1}","{""programming_language"":[""Java""],""frontend"":[],""backend"":[],""database"":[],""cloud_devops"":[""Docker/Kubernetes"",""Linux""],""data_ai"":[],""mobile"":[],""testing"":[]}","[""Java"",""Docker"",""Kubernetes"",""Linux""]","{""Java"":""精通"",""Docker"":""掌握"",""Kubernetes"":""掌握"",""Linux"":""掌握""}",意向岗位：运维工程师。学历：专科。专业：计算机类。英语水平：无。技能：Java（精通）、Docker（掌握）、Kubernetes（掌握）、Linux（掌握）。工作经验：small_company企业经验：5年以上。项目经验：小型项目4个，中型项目5个，大型项目1个。,不通过,通过,不通过,True
resume_4c2cfb2411735cdd,b23d53f52c8995704489,revised_with_original_label_audit,train,移动开发工程师,专科,普通高校,计算机类,无,"[{""company_size"":""small_company"",""duration"":""5年以上""}]","{""small"":1,""medium"":1,""large"":0}","{""programming_language"":[""Python"",""Java"",""JavaScript"",""SQL""],""frontend"":[],""backend"":[],""database"":[],""cloud_devops"":[],""data_ai"":[],""mobile"":[""Android (Kotlin)"",""React Native/Flutter""],""testing"":[]}","[""Python"",""Java"",""JavaScript"",""SQL"",""Android"",""Kotlin"",""React Native"",""Flutter""]","{""Python"":""熟练"",""Java"":""熟练"",""JavaScript"":""掌握"",""SQL"":""熟练"",""Android"":""精通"",""Kotlin"":""精通"",""React Native"":""精通"",""Flutter"":""精通""}",意向岗位：移动开发工程师。学历：专科。专业：计算机类。英语水平：无。技能：Python（熟练）、Java（熟练）、JavaScript（掌握）、SQL（熟练）、Android（精通）、Kotlin（精通）、React Native（精通）、Flutter（精通）。工作经验：small_company企业经验：5年以上。项目经验：小型项目1个，中型项目1个，大型项目0个。,不通过,通过,不通过,True
resume_340e9329225d2878,2a9dec6b2e9e02beaf2a,revised_with_original_label_audit,test,后端开发工程师,本科,普通高校,计算机类,英语四级,[],"{""small"":0,""medium"":0,""large"":0}","{""programming_language"":[""Python""],""frontend"":[],""backend"":[""Spring Boot"",""Django/Flask"",""Node.js"",""Kafka/RabbitMQ""],""database"":[""MySQL"",""PostgreSQL"",""Redis""],""cloud_devops"":[],""data_ai"":[],""mobile"":[],""testing"":[]}","[""Python"",""Spring Boot"",""Django"",""Flask"",""Node.js"",""Kafka"",""RabbitMQ"",""MySQL"",""PostgreSQL"",""Redis""]","{""Python"":""掌握"",""Spring Boot"":""掌握"",""Django"":""掌握"",""Flask"":""掌握"",""Node.js"":""掌握"",""Kafka"":""掌握"",""RabbitMQ"":""掌握"",""MySQL"":""精通"",""PostgreSQL"":""熟练"",""Redis"":""熟练""}",意向岗位：后端开发工程师。学历：本科。专业：计算机类。英语水平：英语四级。技能：Python（掌握）、Spring Boot（掌握）、Django（掌握）、Flask（掌握）、Node.js（掌握）、Kafka（掌握）、RabbitMQ（掌握）、MySQL（精通）、PostgreSQL（熟练）、Redis（熟练）。工作经验：未填写。项目经验：小型项目0个，中型项目0个，大型项目0个。,通过,不通过,通过,True
resume_329ed5f3713094e9,2d877aeaf69e058026c1,revised_with_original_label_audit,dev,前端开发工程师,本科,普通高校,非计算机类,英语四级,[],"{""small"":5,""medium"":8,""large"":0}","{""programming_language"":[""Python"",""Java"",""JavaScript"",""Go""],""frontend"":[""HTML/CSS"",""React/Vue"",""Webpack"",""TypeScript"",""Redux/Vuex""],""backend"":[],""database"":[],""cloud_devops"":[],""data_ai"":[],""mobile"":[],""testing"":[]}","[""Python"",""Java"",""JavaScript"",""Go"",""HTML"",""CSS"",""React"",""Vue"",""Webpack"",""TypeScript"",""Redux"",""Vuex""]","{""Python"":""掌握"",""Java"":""熟练"",""JavaScript"":""掌握"",""Go"":""掌握"",""HTML"":""精通"",""CSS"":""精通"",""React"":""熟练"",""Vue"":""熟练"",""Webpack"":""熟练"",""TypeScript"":""掌握"",""Redux"":""掌握"",""Vuex"":""掌握""}",意向岗位：前端开发工程师。学历：本科。专业：非计算机类。英语水平：英语四级。技能：Python（掌握）、Java（熟练）、JavaScript（掌握）、Go（掌握）、HTML（精通）、CSS（精通）、React（熟练）、Vue（熟练）、Webpack（熟练）、TypeScript（掌握）、Redux（掌握）、Vuex（掌握）。工作经验：未填写。项目经验：小型项目5个，中型项目8个，大型项目0个。,通过,不通过,通过,True
resume_4ff50ce0dda7a96a,f03debc59c8014ed8b07,revised_with_original_label_audit,test,算法工程师,本科,普通高校,非计算机类,英语四级,[],"{""small"":0,""medium"":0,""large"":0}","{""programming_language"":[""Java"",""SQL""],""frontend"":[],""backend"":[],""database"":[],""cloud_devops"":[],""data_ai"":[""TensorFlow/PyTorch"",""Hadoop/Spark""],""mobile"":[],""testing"":[]}","[""Java"",""SQL"",""TensorFlow"",""PyTorch"",""Hadoop"",""Spark""]","{""Java"":""掌握"",""SQL"":""熟练"",""TensorFlow"":""掌握"",""PyTorch"":""掌握"",""Hadoop"":""熟练"",""Spark"":""熟练""}",意向岗位：算法工程师。学历：本科。专业：非计算机类。英语水平：英语四级。技能：Java（掌握）、SQL（熟练）、TensorFlow（掌握）、PyTorch（掌握）、Hadoop（熟练）、Spark（熟练）。工作经验：未填写。项目经验：小型项目0个，中型项目0个，大型项目0个。,不通过,不通过,不通过,False
resume_c3099539fd64bb53,bf719771a24f05e0e353,revised_with_original_label_audit,test,前端开发工程师,专科,普通高校,计算机类,英语四级,[],"{""small"":14,""medium"":3,""large"":0}","{""programming_language"":[""Java"",""JavaScript""],""frontend"":[""HTML/CSS"",""React/Vue""],""backend"":[],""database"":[],""cloud_devops"":[],""data_ai"":[],""mobile"":[],""testing"":[]}","[""Java"",""JavaScript"",""HTML"",""CSS"",""React"",""Vue""]","{""Java"":""精通"",""JavaScript"":""精通"",""HTML"":""熟练"",""CSS"":""熟练"",""React"":""熟练"",""Vue"":""熟练""}",意向岗位：前端开发工程师。学历：专科。专业：计算机类。英语水平：英语四级。技能：Java（精通）、JavaScript（精通）、HTML（熟练）、CSS（熟练）、React（熟练）、Vue（熟练）。工作经验：未填写。项目经验：小型项目14个，中型项目3个，大型项目0个。,通过,通过,通过,False
resume_ffd0289f272eca60,3325153f679517fc80a7,revised_with_original_label_audit,train,运维工程师,本科,普通高校,计算机类,英语四级,[],"{""small"":0,""medium"":0,""large"":0}","{""programming_language"":[""Java""],""frontend"":[],""backend"":[],""database"":[],""cloud_devops"":[""AWS/Azure"",""Docker/Kubernetes"",""Linux"",""Ansible"",""Terraform""],""data_ai"":[],""mobile"":[],""testing"":[]}","[""Java"",""AWS"",""Azure"",""Docker"",""Kubernetes"",""Linux"",""Ansible"",""Terraform""]","{""Java"":""熟练"",""AWS"":""了解"",""Azure"":""了解"",""Docker"":""熟练"",""Kubernetes"":""熟练"",""Linux"":""精通"",""Ansible"":""掌握"",""Terraform"":""熟练""}",意向岗位：运维工程师。学历：本科。专业：计算机类。英语水平：英语四级。技能：Java（熟练）、AWS（了解）、Azure（了解）、Docker（熟练）、Kubernetes（熟练）、Linux（精通）、Ansible（掌握）、Terraform（熟练）。工作经验：未填写。项目经验：小型项目0个，中型项目0个，大型项目0个。,不通过,不通过,不通过,False
resume_0410326ab89bb4fd,162404ffc3ea74a286f3,revised_with_original_label_audit,train,测试工程师,专科,普通高校,计算机类,英语四级,[],"{""small"":0,""medium"":0,""large"":0}","{""programming_language"":[""Python"",""Java"",""JavaScript"",""SQL"",""Go""],""frontend"":[],""backend"":[],""database"":[],""cloud_devops"":[],""data_ai"":[],""mobile"":[],""testing"":[""Selenium"",""JMeter""]}","[""Python"",""Java"",""JavaScript"",""SQL"",""Go"",""Selenium"",""JMeter""]","{""Python"":""掌握"",""Java"":""掌握"",""JavaScript"":""了解"",""SQL"":""精通"",""Go"":""精通"",""Selenium"":""熟练"",""JMeter"":""熟练""}",意向岗位：测试工程师。学历：专科。专业：计算机类。英语水平：英语四级。技能：Python（掌握）、Java（掌握）、JavaScript（了解）、SQL（精通）、Go（精通）、Selenium（熟练）、JMeter（熟练）。工作经验：未填写。项目经验：小型项目0个，中型项目0个，大型项目0个。,不通过,不通过,不通过,False
resume_1addea028b7b13c0,eb1dfe01a4fa102c1a86,revised_with_original_label_audit,dev,运维工程师,本科,普通高校,非计算机类,英语六级,"[{""company_size"":""small_company"",""duration"":""1―3年""}]","{""small"":9,""medium"":0,""large"":0}","{""programming_language"":[""Python""],""frontend"":[],""backend"":[],""database"":[],""cloud_devops"":[""Docker/Kubernetes"",""Linux"",""Ansible""],""data_ai"":[],""mobile"":[],""testing"":[]}","[""Python"",""Docker"",""Kubernetes"",""Linux"",""Ansible""]","{""Python"":""熟练"",""Docker"":""熟练"",""Kubernetes"":""熟练"",""Linux"":""熟练"",""Ansible"":""熟练""}",意向岗位：运维工程师。学历：本科。专业：非计算机类。英语水平：英语六级。技能：Python（熟练）、Docker（熟练）、Kubernetes（熟练）、Linux（熟练）、Ansible（熟练）。工作经验：small_company企业经验：1―3年。项目经验：小型项目9个，中型项目0个，大型项目0个。,通过,通过,通过,False
resume_11c9bb26b6028215,0ecb020e54801e6d02d0,revised_with_original_label_audit,train,后端开发工程师,专科,普通高校,非计算机类,英语四级,"[{""company_size"":""small_company"",""duration"":""5年以上""}]","{""small"":3,""medium"":5,""large"":1}","{""programming_language"":[""Java""],""frontend"":[],""backend"":[""Spring Boot"",""Django/Flask"",""RESTful API"",""Node.js"",""Kafka/RabbitMQ""],""database"":[""MySQL"",""Redis""],""cloud_devops"":[],""data_ai"":[],""mobile"":[],""testing"":[]}","[""Java"",""Spring Boot"",""Django"",""Flask"",""RESTful API"",""Node.js"",""Kafka"",""RabbitMQ"",""MySQL"",""Redis""]","{""Java"":""熟练"",""Spring Boot"":""熟练"",""Django"":""精通"",""Flask"":""精通"",""RESTful API"":""熟练"",""Node.js"":""掌握"",""Kafka"":""掌握"",""RabbitMQ"":""掌握"",""MySQL"":""熟练"",""Redis"":""掌握""}",意向岗位：后端开发工程师。学历：专科。专业：非计算机类。英语水平：英语四级。技能：Java（熟练）、Spring Boot（熟练）、Django（精通）、Flask（精通）、RESTful API（熟练）、Node.js（掌握）、Kafka（掌握）、RabbitMQ（掌握）、MySQL（熟练）、Redis（掌握）。工作经验：small_company企业经验：5年以上。项目经验：小型项目3个，中型项目5个，大型项目1个。,通过,通过,通过,False
resume_dc093535979bd98e,a710a7ee61fd09b6a17c,revised_with_original_label_audit,train,数据工程师,本科,211高校,非计算机类,英语四级,"[{""company_size"":""small_company"",""duration"":""5年以上""}]","{""small"":4,""medium"":0,""large"":0}","{""programming_language"":[""Java"",""JavaScript"",""SQL""],""frontend"":[],""backend"":[],""database"":[""MySQL"",""MongoDB"",""Redis""],""cloud_devops"":[],""data_ai"":[""Pandas/Numpy"",""TensorFlow/PyTorch"",""Hadoop/Spark"",""Tableau/Power BI/FineBI""],""mobile"":[],""testing"":[]}","[""Java"",""JavaScript"",""SQL"",""MySQL"",""MongoDB"",""Redis"",""Pandas"",""NumPy"",""TensorFlow"",""PyTorch"",""Hadoop"",""Spark"",""Tableau"",""Power BI"",""FineBI""]","{""Java"":""熟练"",""JavaScript"":""熟练"",""SQL"":""掌握"",""MySQL"":""熟练"",""MongoDB"":""精通"",""Redis"":""精通"",""Pandas"":""掌握"",""NumPy"":""掌握"",""TensorFlow"":""精通"",""PyTorch"":""精通"",""Hadoop"":""掌握"",""Spark"":""掌握"",""Tableau"":""掌握"",""Power BI"":""掌握"",""FineBI"":""掌握""}",意向岗位：数据工程师。学历：本科。专业：非计算机类。英语水平：英语四级。技能：Java（熟练）、JavaScript（熟练）、SQL（掌握）、MySQL（熟练）、MongoDB（精通）、Redis（精通）、Pandas（掌握）、NumPy（掌握）、TensorFlow（精通）、PyTorch（精通）、Hadoop（掌握）、Spark（掌握）、Tableau（掌握）、Power BI（掌握）、FineBI（掌握）。工作经验：small_company企业经验：5年以上。项目经验：小型项目4个，中型项目0个，大型项目0个。,通过,通过,通过,False
